54235657.25	31301.57621	24	22	166	4019	4630	4019004630	46.3	Tract 46.30	1522	1489	1408	16	6	17	0	231	42	33	2.80627E-05	1245.25	59688	68359	36953	22690	2.59608E-05	2.95009E-07	1.10628E-07	3.13447E-07	0	7.74398E-07	6.08456E-07	4.25919E-06	24	22	1561	16	1	398	0	0	559	9	1.6	402	8	53	123	113	93	12	0	0	154900	1168	915	915	883	32	0	0	253	601	456	456	446
33491788.07	28618.14829	25	25	156	4019	4620	4019004620	46.2	Tract 46.20	1702	1660	1527	21	12	15	1	203	84	42	5.08184E-05	768.97	37237	42679	31563	24264	4.55933E-05	6.27019E-07	3.58297E-07	4.47871E-07	2.98581E-08	2.50808E-06	1.25404E-06	6.06119E-06	25	25	1656	96	5.8	503	28	5.6	774	42	5.4	271	0	17	168	52	9	9	16	0	139900	1353	1048	1025	957	68	0	23	305	708	514	507	467
124712008.3	65971.41802	26	26	180	4019	4713	4019004713	47.13	Tract 47.13	3571	3530	3373	7	17	73	0	267	60	41	2.8634E-05	2863.39	61141	68250	35481	42630	2.70463E-05	5.61293E-08	1.36314E-07	5.85349E-07	0	4.81108E-07	3.28757E-07	2.14093E-06	26	26	3562	137	3.8	1131	29	2.6	1642	91	5.5	1195	8	121	271	282	195	201	80	37	184000	3063	1648	1648	1554	94	0	0	1415	1626	760	760	719
84037668.16	36939.697	27	24	165	4019	4629	4019004629	46.29	Tract 46.29	7583	7365	6660	131	51	121	10	1235	392	218	9.02333E-05	1929.5	57408	60404	38472	21230	7.92502E-05	1.55882E-06	6.06871E-07	1.43983E-06	1.18994E-07	4.66457E-06	2.59407E-06	1.46958E-05	27	24	7527	261	3.5	2033	45	2.2	2413	101	4.2	2138	15	489	1468	140	10	8	8	0	114100	5276	4063	4007	3865	142	0	56	1213	2762	1927	1916	1813
58999621.08	34555.81391	28	27	159	4019	4623	4019004623	46.23	Tract 46.23	4638	4542	4149	65	36	90	5	571	197	96	7.86107E-05	1354.63	58293	61898	40385	26427	7.03225E-05	1.1017E-06	6.10173E-07	1.52543E-06	8.47463E-08	3.339E-06	1.62713E-06	9.67803E-06	28	27	4636	124	2.7	1371	32	2.3	1867	57	3.1	1658	32	208	754	433	155	58	9	9	140000	3631	2283	2273	2184	89	0	10	1348	1869	1042	1042	1002
37439574.75	24750.63713	29	28	157	4019	4621	4019004621	46.21	Tract 46.21	1849	1842	1811	8	1	15	0	108	7	7	4.93862E-05	859.61	46371	71012	24321	33017	4.83713E-05	2.13678E-07	2.67097E-08	4.00646E-07	0	1.86968E-07	1.86968E-07	2.88465E-06	29	28	1806	97	5.4	543	28	5.2	964	47	4.9	627	9	82	160	295	81	0	0	0	160300	1650	679	663	627	36	0	16	971	926	308	308	297
29708359.83	35439.17366	30	29	161	4019	4625	4019004625	46.25	Tract 46.25	1797	1745	1510	51	6	60	3	286	115	52	6.0488E-05	682.1	42740	49750	37171	26710	5.08274E-05	1.71669E-06	2.01963E-07	2.01963E-06	1.00982E-07	3.87096E-06	1.75035E-06	9.62692E-06	30	29	1824	63	3.5	536	13	2.4	929	29	3.1	228	0	112	59	0	48	0	9	0	100900	1579	1092	1060	1003	57	0	32	487	796	504	504	457
37865186.26	25642.44134	31	30	158	4019	4622	4019004622	46.22	Tract 46.22	3061	3002	2765	28	10	38	1	441	160	59	8.08394E-05	869.38	47500	55387	27835	22438	7.30222E-05	7.39466E-07	2.64095E-07	1.00356E-06	2.64095E-08	4.22552E-06	1.55816E-06	1.16466E-05	31	30	3051	232	7.6	827	56	6.8	1318	148	11.2	699	0	44	257	360	38	0	0	0	157000	2503	1697	1678	1626	52	0	19	806	1316	852	852	824
9407433830	459101.3458	32	33	103	4019	4061	4019004061	40.61	Tract 40.61	2047	1985	1823	9	17	10	4	309	122	62	2.17594E-07	215994.68	52404	58092	34000	20881	1.93783E-07	9.5669E-10	1.80708E-09	1.06299E-09	4.25196E-10	1.29685E-08	6.59053E-09	3.28464E-08	32	33	2001	64	3.2	560	0	0	694	28	4	278	11	16	59	10	124	58	0	0	233600	1513	1107	1094	1058	36	0	13	406	746	502	502	482
76456032.93	38070.51705	33	31	148	4019	4612	4019004612	46.12	Tract 46.12	7878	7661	6911	104	73	112	2	1361	459	217	0.00010304	1755.43	50000	51236	38980	19799	9.03918E-05	1.36026E-06	9.54797E-07	1.46489E-06	2.61588E-08	6.00345E-06	2.83823E-06	1.78011E-05	33	31	7839	324	4.1	2143	78	3.6	2760	120	4.3	2059	0	721	1170	134	34	0	0	0	109600	5868	4329	4306	4221	85	0	23	1539	3024	1991	1991	1919
33346332.41	23746.54228	34	32	160	4019	4624	4019004624	46.24	Tract 46.24	5105	4972	4413	71	45	103	2	1045	338	133	0.00015309	765.63	54628	63295	32333	21872	0.000132338	2.12917E-06	1.34947E-06	3.0888E-06	5.99766E-08	1.0136E-05	3.98844E-06	3.13378E-05	34	32	5081	107	2.1	1440	5	0.3	1766	40	2.3	1529	10	395	950	120	54	0	0	0	111700	3793	2842	2829	2768	61	0	13	951	2006	1358	1354	1331
59914588.49	33305.16837	35	34	150	4019	4614	4019004614	46.14	Tract 46.14	3331	3282	3098	39	18	49	1	286	77	49	5.55958E-05	1375.64	62348	73839	39191	26379	5.17069E-05	6.50927E-07	3.00428E-07	8.17831E-07	1.66904E-08	1.28516E-06	8.17831E-07	4.77346E-06	35	34	3292	118	3.6	874	7	0.8	1167	44	3.8	952	0	16	367	433	127	9	0	0	160200	2750	1830	1823	1632	191	0	7	920	1442	860	860	729
17559337.56	16796.82018	36	35	162	4019	4626	4019004626	46.26	Tract 46.26	3195	3129	2714	105	26	94	3	588	187	66	0.000181954	403.16	32353	35125	30605	17753	0.000154562	5.97972E-06	1.48069E-06	5.35328E-06	1.70849E-07	1.06496E-05	3.75868E-06	3.34865E-05	36	35	3137	466	14.9	725	128	17.7	1544	220	14.2	190	0	20	146	24	0	0	0	0	132100	2505	1713	1713	1617	96	0	0	792	1297	732	732	668
112408271	58992.21488	37	36	181	4019	4714	4019004714	47.14	Tract 47.14	5953	5837	5458	68	26	189	5	380	91	116	5.29587E-05	2580.89	73936	90056	45845	43684	4.85551E-05	6.04938E-07	2.313E-07	1.68137E-06	4.44807E-08	8.09549E-07	1.03195E-06	3.38053E-06	37	36	5894	170	2.9	1699	35	2.1	2492	73	2.9	1756	21	18	210	568	504	294	126	15	211200	4738	2939	2939	2883	56	0	0	1799	2502	1369	1369	1347
167844641.7	53817.60716	38	39	186	4019	4719	4019004719	47.19	Tract 47.19	6293	6184	5750	58	24	293	0	360	59	109	3.7493E-05	3853.71	81330	107411	45331	49095	3.42579E-05	3.45558E-07	1.42989E-07	1.74566E-06	0	3.51516E-07	6.4941E-07	2.14484E-06	38	39	6293	285	4.5	1902	46	2.4	2544	105	4.1	1625	0	18	0	85	331	668	452	71	392500	4955	2925	2873	2812	61	0	52	2030	2564	1181	1172	1150
55424721.6	31717.06348	39	41	184	4019	4717	4019004717	47.17	Tract 47.17	2120	2074	1980	10	8	58	1	144	17	46	3.82501E-05	1272.55	75737	87271	50114	44610	3.57241E-05	1.80425E-07	1.4434E-07	1.04646E-06	1.80425E-08	3.06722E-07	8.29955E-07	2.59812E-06	39	41	2179	59	2.7	717	5	0.7	1035	24	2.3	706	0	31	9	49	253	175	163	26	309600	1940	1048	1010	981	29	0	38	892	999	433	414	397
290377699.1	84819.08104	40	38	138	4019	4418	4019004418	44.18	Tract 44.18	2750	2686	2475	26	27	37	0	398	121	64	9.47042E-06	6667.07	72458	76179	42500	29727	8.52338E-06	8.95386E-08	9.29823E-08	1.2742E-07	0	4.16699E-07	2.20403E-07	1.37063E-06	40	38	2747	143	5.2	843	26	3.1	1047	43	4.1	905	0	10	102	326	428	31	0	8	202300	2349	1766	1766	1703	63	0	0	583	1249	896	896	840
56597924.14	32903.99156	41	43	151	4019	4615	4019004615	46.15	Tract 46.15	3244	3186	2982	41	15	75	1	304	72	58	5.73166E-05	1299.49	51281	59207	23224	25541	5.26874E-05	7.24408E-07	2.65027E-07	1.32514E-06	1.76685E-08	1.27213E-06	1.02477E-06	5.37122E-06	41	43	3185	112	3.5	890	19	2.1	1259	38	3	803	0	8	262	277	181	66	9	0	173500	2681	1608	1608	1570	38	0	0	1073	1494	705	705	676
1722793121	235888.3153	42	37	137	4019	4417	4019004417	44.17	Tract 44.17	8035	7825	6265	250	98	102	10	2559	1100	210	4.66394E-06	39555.33	59255	65453	36524	27710	3.63654E-06	1.45113E-07	5.68844E-08	5.92062E-08	5.80453E-09	6.38498E-07	1.21895E-07	1.48538E-06	42	37	8022	569	7.1	2203	89	4	3229	224	6.9	2242	9	487	496	404	558	221	41	26	163600	6587	4504	4494	4381	113	0	10	2083	3346	2091	2091	2027
47210065.19	32906.38986	43	40	149	4019	4613	4019004613	46.13	Tract 46.13	3802	3682	3156	68	47	68	3	818	340	120	8.05337E-05	1083.94	42721	46594	29375	17893	6.68502E-05	1.44037E-06	9.9555E-07	1.44037E-06	6.35458E-08	7.20185E-06	2.54183E-06	1.73268E-05	43	40	3769	298	7.9	979	62	6.3	1436	108	7.5	648	0	299	333	0	0	8	8	0	102100	2768	2026	2018	1980	38	0	8	742	1434	957	957	938
14064817.4	15871.08178	44	42	163	4019	4627	4019004627	46.27	Tract 46.27	3063	2962	2520	41	34	103	2	613	262	101	0.000217777	322.93	44610	51359	32578	19742	0.00017917	2.91508E-06	2.41738E-06	7.32324E-06	1.42199E-07	1.8628E-05	7.18104E-06	4.35839E-05	44	42	2983	144	4.8	783	30	3.8	1059	40	3.8	771	8	285	330	120	28	0	0	0	108500	2185	1604	1593	1556	37	0	11	581	1120	738	738	721
25221299.35	20589.32678	45	44	164	4019	4628	4019004628	46.28	Tract 46.28	1394	1378	1276	21	12	46	1	168	22	16	5.52707E-05	579.08	66518	73021	52679	28019	5.05922E-05	8.3263E-07	4.75788E-07	1.82386E-06	3.9649E-08	8.72279E-07	6.34384E-07	6.66104E-06	45	44	1363	0	0	428	0	0	491	0	0	472	0	24	196	229	23	0	0	0	152800	1099	794	794	787	7	0	0	305	566	398	398	391
137016536.7	49729.93192	46	45	176	4019	4703	4019004703	47.03	Tract 47.03	7129	6970	6393	89	57	269	12	691	150	159	5.20302E-05	3145.9	53099	81456	30817	38172	4.66586E-05	6.49557E-07	4.16008E-07	1.96327E-06	8.75807E-08	1.09476E-06	1.16044E-06	5.04319E-06	46	45	7129	518	7.3	1906	90	4.7	3367	329	9.8	2003	9	95	284	315	666	577	57	0	245000	6029	3783	3776	3639	137	0	7	2246	3186	1787	1787	1718
29781793.75	22193.42058	47	46	185	4019	4718	4019004718	47.18	Tract 47.18	2522	2485	2305	35	19	93	4	211	29	37	8.46826E-05	683.79	51518	60000	36875	31500	7.73963E-05	1.17521E-06	6.37974E-07	3.12271E-06	1.3431E-07	9.73749E-07	1.24237E-06	7.08487E-06	47	46	2349	211	9	636	57	9	1110	72	6.5	478	0	0	38	89	200	143	8	0	269700	1962	1216	1200	1160	40	0	16	746	1066	554	554	547
111333020.6	51406.21531	48	50	178	4019	4711	4019004711	47.11	Tract 47.11	3632	3562	3388	29	6	81	4	279	54	70	3.26228E-05	2556.21	71071	87727	45125	53743	3.04312E-05	2.6048E-07	5.38924E-08	7.27547E-07	3.59282E-08	4.85031E-07	6.28744E-07	2.506E-06	48	50	3632	191	5.3	1067	32	3	1758	112	6.4	1212	8	26	176	238	288	250	203	23	254500	3090	1770	1770	1712	58	0	0	1320	1611	796	796	764
20591381.02	19267.21331	49	47	153	4019	4617	4019004617	46.17	Tract 46.17	2801	2735	2491	81	33	49	3	348	78	66	0.000136028	472.78	38315	47500	32063	25970	0.000120973	3.93368E-06	1.60261E-06	2.37964E-06	1.45692E-07	3.78799E-06	3.20522E-06	1.69003E-05	49	47	2830	258	9.1	710	54	7.6	1524	124	8.1	484	10	150	136	74	106	8	0	0	120700	2517	1523	1510	1457	53	0	13	994	1372	721	721	694
45584408.32	27862.66429	50	48	147	4019	4610	4019004610	46.1	Tract 46.10	5587	5397	4716	115	64	110	5	1097	387	190	0.000122564	1046.62	46130	48367	26518	16697	0.000103456	2.52279E-06	1.40399E-06	2.41311E-06	1.09687E-07	8.48974E-06	4.16809E-06	2.40652E-05	50	48	5557	398	7.2	1456	84	5.8	1914	158	8.3	1356	0	863	476	5	12	0	0	0	96500	4073	3015	3011	2905	106	0	4	1058	2119	1408	1408	1349
46373651.93	29391.49094	51	49	152	4019	4616	4019004616	46.16	Tract 46.16	2330	2282	2091	36	15	47	1	300	92	48	5.0244E-05	1064.74	47574	65050	36979	24788	4.50903E-05	7.76303E-07	3.2346E-07	1.01351E-06	2.1564E-08	1.98389E-06	1.03507E-06	6.46919E-06	51	49	2296	224	9.8	518	17	3.3	966	75	7.8	408	0	24	148	143	93	0	0	0	159600	1974	840	840	808	32	0	0	1134	1177	367	367	359
38560505.94	29140.86868	52	51	143	4019	4506	4019004506	45.06	Tract 45.06	4821	4674	3995	37	77	15	2	1240	548	147	0.000125024	885.35	27388	29839	16294	12308	0.000103603	9.59531E-07	1.99686E-06	3.88999E-07	5.18665E-08	1.42114E-05	3.81219E-06	3.21573E-05	52	51	4778	872	18.3	1280	218	17	1803	321	17.8	272	0	210	53	9	0	0	0	0	81400	3509	2117	2110	1963	147	0	7	1392	1841	948	948	858
37331549.97	24821.30422	53	52	154	4019	4618	4019004618	46.18	Tract 46.18	2950	2882	2564	46	33	86	0	450	153	68	7.90216E-05	857.13	41989	49188	28220	22292	6.86819E-05	1.2322E-06	8.83971E-07	2.30368E-06	0	4.09841E-06	1.82152E-06	1.20541E-05	53	52	2948	266	9	785	56	7.1	1381	96	7	898	0	389	303	142	64	0	0	0	108900	2448	1497	1488	1461	27	0	9	951	1410	794	794	779
358899337	98887.75639	54	53	93	4019	4051	4019004051	40.51	Tract 40.51	4910	4835	4688	24	28	39	1	340	55	75	1.36807E-05	8240.33	83350	89911	56845	34507	1.30622E-05	6.68711E-08	7.80163E-08	1.08666E-07	2.7863E-09	1.53246E-07	2.08972E-07	9.47341E-07	54	53	4876	105	2.2	1430	22	1.5	1761	29	1.6	1524	0	9	150	201	645	379	124	16	246300	3766	2513	2513	2457	56	0	0	1253	1822	1066	1066	1042
121543810	49371.25559	55	55	69	4019	4025	4019004025	40.25	Tract 40.25	6262	6159	5747	87	28	138	4	519	155	103	5.15205E-05	2790.65	76599	84590	42578	35952	4.72834E-05	7.15791E-07	2.3037E-07	1.13539E-06	3.29099E-08	1.27526E-06	8.47431E-07	4.27007E-06	55	55	6252	138	2.2	1888	29	1.5	2455	47	1.9	1885	0	24	299	314	837	347	46	18	233600	4941	3190	3130	3036	94	0	60	1751	2561	1423	1407	1364
40973312.86	30658.23	56	56	190	4019	4723	4019004723	47.23	Tract 47.23	4999	4885	4366	114	23	259	5	443	118	114	0.000122006	940.75	56250	65455	46776	30160	0.000106557	2.7823E-06	5.61341E-07	6.32119E-06	1.22031E-07	2.87992E-06	2.7823E-06	1.08119E-05	56	56	5112	118	2.3	1406	28	2	2299	36	1.6	1167	0	69	393	339	335	31	0	0	161300	4000	2827	2731	2612	119	0	96	1173	2044	1294	1284	1220
77985239.54	46380.58951	57	58	189	4019	4722	4019004722	47.22	Tract 47.22	2739	2714	2624	10	6	43	0	143	31	25	3.5122E-05	1790.54	78752	102042	48563	49805	3.36474E-05	1.28229E-07	7.69376E-08	5.51386E-07	0	3.97511E-07	3.20573E-07	1.83368E-06	57	58	2708	52	1.9	906	0	0	1278	22	1.7	1177	8	26	106	171	522	301	43	0	240100	2371	1085	1078	1049	29	0	7	1286	1260	481	481	462
31644909.87	25200.4718	58	57	187	4019	4720	4019004720	47.2	Tract 47.20	1481	1464	1374	18	12	37	2	95	21	17	4.68006E-05	726.57	62778	68021	56654	40531	4.34193E-05	5.68812E-07	3.79208E-07	1.16922E-06	6.32013E-08	6.63614E-07	5.37211E-07	3.00206E-06	58	57	1432	34	2.4	463	9	1.9	776	26	3.4	586	19	0	135	158	205	62	7	0	193100	1277	620	620	616	4	0	0	657	710	283	283	283
98791665.19	42789.961	59	54	179	4019	4712	4019004712	47.12	Tract 47.12	3057	2970	2798	27	10	81	1	224	53	87	3.09439E-05	2268.26	67500	95922	30484	44348	2.83222E-05	2.73302E-07	1.01223E-07	8.19907E-07	1.01223E-08	5.36483E-07	8.80641E-07	2.2674E-06	59	54	3078	220	7.1	856	30	3.5	1406	117	8.3	862	0	25	43	77	212	357	113	35	331600	2593	1690	1683	1590	93	0	7	903	1322	772	772	740
77081872.77	39203.5494	60	59	191	4019	4724	4019004724	47.24	Tract 47.24	2381	2340	2202	30	5	70	0	161	33	41	3.08892E-05	1769.8	80701	88394	56111	46260	2.8567E-05	3.89197E-07	6.48661E-08	9.08125E-07	0	4.28116E-07	5.31902E-07	2.08869E-06	60	59	2381	30	1.3	813	7	0.9	1013	22	2.2	914	0	8	104	143	366	261	32	0	250000	2077	1298	1298	1279	19	0	0	779	1013	567	567	561
50723692.68	34066.21658	61	60	144	4019	4507	4019004507	45.07	Tract 45.07	7367	7095	6269	62	127	65	4	1490	568	272	0.000145238	1164.62	29839	35088	19344	17038	0.000123591	1.22231E-06	2.50376E-06	1.28145E-06	7.88586E-08	1.11979E-05	5.36239E-06	2.93748E-05	61	60	7277	904	12.4	1882	189	10	3096	368	11.9	946	48	807	91	0	0	0	0	0	83200	5725	3382	3382	3150	232	0	0	2343	3078	1665	1665	1517
