HouseIdentifier, CoordX, CoordY, Security, Value, NumBurglaries
194283, -110.92333541658398,32.23943829782941,false, 86145,0
194285, -110.92356200401423,32.239435146823915,false, 107986,0
194289, -110.92379008905941,32.239435008230636,false, 120368,0
194292, -110.92402796017458,32.23943305505977,false, 111645,0
194294, -110.92424943045948,32.23943255459957,false, 123793,0
194295, -110.92444671193415,32.23943041516864,false, 31801,0
194302, -110.92553006235684,32.239221521005675,false, 107085,0
194314, -110.9260221299206,32.23945039560519,false, 137275,0
194319, -110.92638570860217,32.23944806914472,false, 104617,0
194326, -110.92796044970481,32.239415889556824,false, 156349,0
194327, -110.92776610882188,32.23941626986849,true, 252236,0
194328, -110.92757352450268,32.23941358093254,true, 241438,0
194329, -110.92738253651244,32.239414093835336,false, 145403,0
194330, -110.92718723163327,32.239412036363305,false, 160012,1
194331, -110.92699279036931,32.23941072826551,false, 112490,0
194336, -110.92836398228172,32.239416877196504,true, 537785,0
194338, -110.92858545497897,32.23941446352233,false, 20000,0
194339, -110.9287902823444,32.23941478675807,false, 169796,0
194341, -110.92900029547415,32.23941415063476,true, 303657,0
194342, -110.92920936178437,32.23941363679168,true, 265326,0
194345, -110.92942651235752,32.239413717417285,true, 391991,0
194346, -110.92984735037905,32.239413198705925,false, 196622,0
194350, -110.93007265566055,32.239411926184,false, 223051,1
194353, -110.97421909337356,32.23977050864329,false, 61917,0
194355, -110.93028289849701,32.23941044379673,false, 58024,0
194362, -110.93048858823653,32.23940909423921,false, 159755,0
194363, -110.97453477801267,32.239767999567476,false, 72073,0
194369, -110.97469940851614,32.239768230567925,false, 20000,0
194371, -110.93069918699871,32.239407975732,false, 20000,0
194376, -110.93091844139211,32.239403922068036,true, 612181,0
194383, -110.93131252614153,32.23940747797382,true, 274900,0
194393, -110.93150214209166,32.23940551139571,false, 189496,0
194405, -110.93169530744878,32.23940442921098,false, 20000,0
194411, -110.9592377086533,32.23974247173187,false, 103937,0
194414, -110.9318857145336,32.23940155565006,false, 20000,0
194422, -110.93207696168848,32.239401873402116,true, 406458,0
194430, -110.93227641687757,32.23939936302121,false, 20000,0
194435, -110.93264631512406,32.239398141764894,false, 168039,0
194440, -110.93282293164106,32.23939710948785,false, 214473,1
194443, -110.93301503017202,32.23939555237462,false, 20000,0
194446, -110.93320326839246,32.239395718114146,false, 20000,0
194449, -110.93338368892601,32.2393949744528,false, 165094,0
194453, -110.93355490344,32.23939426632762,false, 199041,1
194454, -110.9796767288578,32.23968462315593,false, 116838,0
194459, -110.93373152201487,32.23939480346845,false, 20000,0
194466, -110.9341262414705,32.23938798691203,true, 312502,0
194469, -110.9343225204565,32.23938839790767,false, 20000,0
194474, -110.93451628533963,32.23938733638708,true, 304427,0
194481, -110.93471300637889,32.23938503826476,false, 46292,0
194485, -110.93491283453497,32.23938568458784,false, 160004,0
194487, -110.93510860445873,32.2393845745583,false, 78763,0
194490, -110.93573312921977,32.23938431255362,true, 237768,0
194494, -110.93590145177963,32.239386626633966,false, 128449,0
194495, -110.93606036319588,32.239383680165275,false, 20000,0
194496, -110.93621830229202,32.23938612534653,false, 158868,0
194498, -110.93636946236195,32.23942011065006,true, 250857,0
194500, -110.93686444755627,32.239395753032404,false, 73554,0
194502, -110.93702652141627,32.2393896287606,true, 515995,0
194505, -110.93717961391192,32.23937856708929,true, 313542,0
194506, -110.93733910649415,32.239405153172505,false, 192511,0
194510, -110.93750760639075,32.239392743493894,false, 20000,0
194516, -110.93766881853446,32.23939311323593,false, 20000,0
194521, -110.93783074942768,32.239392789875126,true, 334672,0
194527, -110.93798672869235,32.23939451672612,false, 187482,0
194534, -110.9383126195125,32.23939192163534,false, 20000,0
194537, -110.9384799195307,32.23939111954768,false, 20000,0
194539, -110.9386417575066,32.23939200104864,true, 382883,0
194540, -110.93879908961428,32.23939293319561,false, 144170,0
194541, -110.93895477153566,32.23939459488631,false, 20000,0
194543, -110.93911249358668,32.239395195654794,false, 34514,0
194546, -110.93927894724261,32.23939638495299,false, 104561,0
194550, -110.93944989615784,32.23939553598872,true, 260244,0
194552, -110.93976919366125,32.239397473222205,false, 48797,0
194556, -110.93997047486002,32.23939645949492,true, 263396,0
194564, -110.96137862796296,32.23969517630094,false, 140099,0
194565, -110.94020854796982,32.23939529189751,true, 576736,0
194572, -110.94045379985324,32.23939510641211,false, 20000,0
194578, -110.94069643715625,32.23939144105946,false, 147572,0
194586, -110.94090154959719,32.2393918072759,false, 137042,0
194590, -110.94139372395425,32.23938453244934,false, 107364,0
194591, -110.96490875252238,32.23969249458045,false, 119485,0
194595, -110.96847702305197,32.239696447585025,false, 104196,0
194600, -110.94172032391948,32.23938394825729,false, 167769,1
194605, -110.9418817866885,32.23938304039873,false, 163639,0
194609, -110.94204011816679,32.23938449090886,false, 20000,0
194611, -110.94220202449537,32.23938212475569,false, 20000,0
194613, -110.94236323774577,32.23938459958181,false, 20000,0
194622, -110.94268375227162,32.23938213886315,true, 257764,0
194623, -110.94284864678934,32.23938232354732,false, 112160,0
194625, -110.94301395555267,32.23938350201441,false, 133678,0
194627, -110.94317093499228,32.239380752442145,false, 20000,0
194629, -110.94333003279097,32.23938300833465,false, 77574,0
194738, -110.94923829199345,32.239353297910995,false, 26592,0
194763, -110.94993521573768,32.23934714687651,false, 188163,0
194766, -110.91853667956057,32.23910702700135,false, 81362,0
194768, -110.92224568033976,32.239221907596935,false, 34249,0
194770, -110.95009582439856,32.23934703780924,false, 20000,0
194773, -110.91892333309549,32.23910527978537,false, 117057,0
194774, -110.95025856803008,32.23934829226034,false, 150911,1
194776, -110.95042147310886,32.239343384046215,false, 57217,0
194779, -110.95057936753545,32.239345215046576,false, 78586,0
194781, -110.95073825549282,32.23934213672642,false, 144942,0
194787, -110.95089027369498,32.239342890114735,false, 20000,0
194792, -110.95105623532099,32.23934131661148,false, 207835,0
194798, -110.95185541712702,32.23933889221547,false, 73210,0
194802, -110.92008122641214,32.23909567385041,false, 124606,0
194803, -110.9206755102004,32.23918888542849,false, 42127,0
194816, -110.92096349791328,32.23909311205858,false, 143881,1
194817, -110.95270196751754,32.23932215002012,false, 119441,0
194822, -110.92115272475361,32.239090744735826,false, 38497,0
194823, -110.95298362871763,32.239322245610516,false, 107150,0
194828, -110.95325575267981,32.2394216864074,false, 105910,0
194834, -110.92494029681095,32.23922493968798,false, 150074,0
194836, -110.95346312938183,32.239319488696594,false, 138279,0
194841, -110.95362134241202,32.23931800783586,false, 107970,0
194846, -110.95395940298036,32.23930962341346,false, 120102,0
194848, -110.95415214578667,32.239312197282636,false, 31791,0
194852, -110.95441531872464,32.23931193156418,false, 65023,0
194862, -110.95462578544726,32.239310240288425,false, 134206,0
194866, -110.95478980907252,32.23931248993681,false, 207166,1
194870, -110.95496687066164,32.23931005418433,false, 217021,0
194881, -110.91969887062771,32.23907551232932,false, 68762,0
194883, -110.95512272433676,32.23931308952196,false, 150082,1
194894, -110.92176438082691,32.23907477492653,false, 81615,0
194896, -110.92200313684589,32.23907365571085,false, 61719,0
194941, -110.95713752628522,32.23943685641392,false, 20000,0
194949, -110.95749818511503,32.23936599382346,false, 80935,0
194954, -110.92628459725117,32.23908883740706,false, 95099,0
194956, -110.95774229021089,32.23943417770404,false, 44615,0
194959, -110.92280123015263,32.23913363044368,false, 131147,0
194964, -110.93552374301211,32.239240397379675,true, 416353,0
194971, -110.92310609778295,32.23902704006508,false, 52970,0
194979, -110.92333088041941,32.239026811458686,false, 70136,0
194982, -110.95842545197102,32.23911184818372,false, 131712,0
194983, -110.92355690448909,32.23902386962244,false, 132253,0
194985, -110.94360790038368,32.23928333636688,true, 259199,0
194986, -110.92378655987577,32.239023959118214,false, 118187,0
194999, -110.92402387101906,32.23902229108636,false, 119597,0
195007, -110.9242442720792,32.23902201197334,false, 147005,0
195011, -110.95884092923168,32.23928670586773,false, 128877,0
195012, -110.92444100098704,32.23902005417007,false, 107321,0
195015, -110.95898857022803,32.23935771445474,false, 98163,0
195018, -110.95922305477009,32.23942371286185,false, 81005,0
195031, -110.95980915829324,32.23941806761583,false, 85673,0
195038, -110.9600436830328,32.239351843694436,false, 181812,1
195042, -110.96019605203892,32.23928207117453,false, 60386,0
195045, -110.96039790646407,32.23934972310835,false, 20149,0
195048, -110.96054702123045,32.23935029015639,false, 73599,0
195050, -110.96077781128183,32.239414608344354,false, 64213,0
195055, -110.9364777190056,32.239217435048026,false, 91631,0
195057, -110.96137847464801,32.23934374418427,false, 75810,0
195065, -110.96170001976441,32.239344615708056,false, 139897,0
195073, -110.9620199998547,32.239271941894344,false, 101411,0
195082, -110.96234038536178,32.23927180348098,false, 88906,0
195094, -110.96302804063691,32.23939486391698,false, 99501,0
195103, -110.963487053175,32.239258509244,false, 42652,0
195106, -110.96370642177541,32.239327740517425,false, 144901,0
195111, -110.96393107733053,32.23932789071181,false, 66563,0
195118, -110.96435519163346,32.239280121265544,false, 55123,0
195121, -110.96450988293667,32.239277359236766,false, 57037,0
195125, -110.96466112790048,32.23928032230693,false, 85554,0
195129, -110.96481937029668,32.23927899127161,false, 94115,0
195132, -110.96501382359494,32.23932336267619,false, 71954,0
195136, -110.96517743730466,32.239324350459555,false, 85474,0
195139, -110.92494062995345,32.239064011204434,false, 49094,0
195144, -110.96531931132886,32.23932203420574,false, 80721,0
195151, -110.96548268517263,32.239321248646455,false, 50937,0
195166, -110.96620297284638,32.23931471310472,false, 20255,0
195179, -110.9665816130022,32.23932704673064,false, 148236,0
195181, -110.92067288739827,32.23899958177902,false, 20000,0
195183, -110.96691005114552,32.23938385872248,false, 116304,0
195186, -110.92226559493413,32.23899996116476,false, 134912,0
195198, -110.96757082387782,32.239378495279325,false, 97859,0
195199, -110.9571183415492,32.23929853014213,false, 86311,0
195209, -110.96788607971723,32.23931377533307,false, 21707,0
195213, -110.9680971293397,32.23930881160853,false, 69323,0
195214, -110.95774119461137,32.23929464751137,false, 75649,0
195217, -110.9684032718556,32.23930607790569,false, 98080,0
195219, -110.92699139466376,32.23888450824955,false, 106799,0
195220, -110.92718401274166,32.2388854590158,true, 460410,0
195221, -110.92737856240477,32.23888642327904,true, 239405,0
195223, -110.9275700251621,32.23888732140253,true, 275009,0
195225, -110.92776244430684,32.23888841072723,false, 175628,0
195226, -110.95325338477417,32.2392179271266,false, 189204,0
195227, -110.92795886483708,32.2388901409023,false, 20000,0
195234, -110.9283467926357,32.238888443991975,true, 246921,0
195239, -110.9592214681886,32.23929081386526,false, 115684,0
195240, -110.92856379989632,32.2388891053177,false, 105376,0
195245, -110.9287970742902,32.23888770668763,false, 55850,0
195247, -110.92902913212284,32.23888567566802,false, 109518,0
195248, -110.9494846433204,32.23921911582548,false, 214323,1
195252, -110.92934136590674,32.23903838438067,false, 151564,0
195257, -110.929844275394,32.23888659665232,false, 125872,0
195262, -110.93006662720441,32.23888386647889,false, 99257,0
195263, -110.95980999692583,32.23928172754209,false, 99812,0
195264, -110.930277972649,32.238882798466406,true, 331412,0
195268, -110.93048552547909,32.238881548315426,false, 20000,0
195270, -110.93069252483019,32.238880192473765,false, 192485,1
195275, -110.93091226607932,32.23887926092381,false, 222816,0
195278, -110.96077637737248,32.23928036496874,false, 135884,0
195284, -110.93131811399911,32.23887796737053,false, 38375,0
195287, -110.93151505529296,32.2388738941918,false, 47717,0
195289, -110.93170739943442,32.23887369904767,false, 138655,0
195292, -110.9318988325307,32.2388710495521,false, 20000,0
195294, -110.93209694713525,32.238870912704385,false, 20000,0
195295, -110.93228401016951,32.2388709450114,false, 160783,0
195299, -110.92280099616005,32.23892820337713,false, 92823,0
195300, -110.93266157060832,32.238870942071145,false, 20000,0
195302, -110.9328578375686,32.23886932466634,false, 202911,0
195308, -110.93306897637437,32.2388705233659,false, 51737,0
195318, -110.93328450350252,32.23886812572828,false, 155562,0
195320, -110.9335132944603,32.238867987205765,true, 253501,0
195328, -110.96302827030637,32.2392613713028,false, 20000,0
195333, -110.9341533164916,32.23886521517282,true, 300181,0
195334, -110.93444333841211,32.23886540195587,false, 20000,0
195337, -110.93480016179193,32.23886681977881,true, 465785,0
195341, -110.93508904933503,32.23886814896141,false, 104628,0
195342, -110.93547602279851,32.23886950990305,true, 263560,0
195343, -110.93974611807343,32.23891042981586,false, 20000,0
195344, -110.93563809989999,32.238866896272604,true, 449301,0
195346, -110.93583518768715,32.2388691167605,true, 444762,0
195347, -110.93991419301578,32.238912058478746,true, 520326,0
195348, -110.93684325085891,32.23887844939023,true, 260595,0
195349, -110.9370064981264,32.238875436007596,false, 97395,0
195350, -110.93716655221057,32.23887849805139,false, 20000,0
195351, -110.93732086134511,32.23888047268682,false, 62760,0
195352, -110.93602418066914,32.238869811588174,false, 20000,0
195354, -110.9374835838252,32.23888266329809,false, 72077,0
195356, -110.93764769469657,32.238885825519105,false, 138682,0
195357, -110.94007829961008,32.238912566269526,true, 446102,0
195358, -110.9378857811743,32.23900189646861,false, 149893,0
195359, -110.93942608474381,32.2389101341748,true, 251280,0
195360, -110.93618831119218,32.238870568399015,false, 223058,0
195361, -110.93925796394707,32.238906889795,true, 297863,0
195362, -110.94023828970747,32.2389137861829,true, 278595,0
195363, -110.93909451318166,32.23890634534721,true, 243853,0
195364, -110.93635698467983,32.238870436375784,false, 83398,0
195366, -110.9389314103678,32.238901606936736,false, 20000,0
195367, -110.93877027529544,32.23890048766096,false, 87485,0
195368, -110.93651815751083,32.23887450769402,true, 360235,0
195369, -110.93860526050034,32.23889546586356,true, 354793,0
195370, -110.94039867939341,32.238914502207734,false, 171008,0
195372, -110.93844227269751,32.238895991058946,false, 65338,0
195373, -110.93828620438224,32.23889011821858,true, 321927,0
195375, -110.94056189770876,32.23891604681731,true, 408561,0
195382, -110.94073128796279,32.2389194573635,false, 124290,0
195385, -110.94090366006417,32.238919563861124,false, 20000,0
195390, -110.96603957857596,32.23924646676622,false, 93480,0
195391, -110.94122996231525,32.238923304749264,true, 416380,0
195397, -110.94155264640504,32.23892426430967,false, 171039,0
195398, -110.94171193198686,32.23892492179469,false, 120185,0
195401, -110.94186741054378,32.238927402863034,false, 20000,0
195402, -110.94203490778594,32.2389273970051,false, 163940,0
195406, -110.94220283661993,32.23892960023765,false, 89689,0
195409, -110.94236190015256,32.23892867381527,false, 20000,0
195413, -110.96687615081174,32.23924755551907,false, 93271,0
195422, -110.94268519664597,32.238925668672444,false, 115409,0
195425, -110.94284542535999,32.238928119633876,false, 196621,0
195429, -110.94300681206987,32.238929157826725,true, 369325,0
195433, -110.94317142854838,32.23892935861676,true, 338129,0
195436, -110.94333439441174,32.23893183542868,false, 152647,0
195437, -110.93372900817269,32.23884147198242,false, 188130,0
195438, -110.96757136398739,32.23924622944935,false, 65882,0
195439, -110.94348878933808,32.238932690513316,true, 428933,0
195442, -110.9436767107669,32.23903870626862,false, 52979,0
195446, -110.9249426382833,32.2388918553186,false, 100060,0
195447, -110.95711868424077,32.23915741245638,false, 73775,0
195456, -110.9576620205452,32.23915657329471,false, 20000,0
195478, -110.95915305167357,32.239152268322016,false, 125284,0
195513, -110.9598810981907,32.23914501861228,false, 104737,0
195531, -110.94843853530942,32.23892433486465,false, 97236,0
195534, -110.96070165182192,32.23914872212369,false, 168825,0
195540, -110.94859793883467,32.23892332077061,false, 123174,0
195559, -110.949093596979,32.23892161410532,false, 149698,1
195567, -110.94925228726684,32.238921508801326,false, 136918,0
195572, -110.94957248330641,32.23891888768914,false, 174751,0
195573, -110.96150193211152,32.23913656846394,false, 62581,0
195575, -110.92933930722859,32.238803100473476,true, 245187,0
195576, -110.94993432669803,32.23891736530047,false, 102627,0
195578, -110.95009832230369,32.23891648792042,false, 95277,0
195580, -110.95025916675445,32.238914291405486,false, 65261,0
195584, -110.95042255870044,32.23891367497326,false, 119793,0
195588, -110.95058246456952,32.23891256039567,false, 75309,0
195590, -110.95077959550706,32.23891243418119,false, 132431,0
195591, -110.96302711943315,32.239128335374005,false, 20000,0
195592, -110.92628762250347,32.23885922570275,false, 159389,0
195597, -110.95102425201065,32.238911237392394,false, 97818,0
195599, -110.95151298780158,32.239039200319674,false, 146960,1
195606, -110.95272265815578,32.239017917441,false, 134703,0
195609, -110.95296302686158,32.238910176057786,false, 125805,0
195612, -110.95312344013742,32.23891126235054,false, 41832,0
195614, -110.95179693689511,32.238916484043685,false, 143184,0
195615, -110.95329448243515,32.23890897223416,false, 93177,0
195617, -110.95196582840929,32.23890588670924,false, 70722,0
195620, -110.95345918179859,32.23890705487353,false, 86886,0
195622, -110.9536174423884,32.23890730204883,false, 36514,0
195624, -110.96379731491292,32.239122156960775,false, 107269,0
195625, -110.95220496624006,32.238904898101616,false, 20000,0
195648, -110.96509507235334,32.23912085768693,false, 55766,0
195653, -110.9540433654978,32.23889891773298,false, 135448,0
195656, -110.96540764669942,32.23911839570592,false, 144634,0
195657, -110.95428564493041,32.238899763162316,false, 153472,0
195659, -110.95446200720278,32.23890078646761,false, 113337,0
195660, -110.95462588183962,32.23889810328685,false, 108515,0
195662, -110.95478921916752,32.238900394744995,false, 157734,1
195664, -110.95502843885261,32.238899170260645,false, 20000,0
195690, -110.9667917682096,32.239109224810456,false, 20483,0
195695, -110.96604156704466,32.2391085925963,false, 50238,0
195700, -110.96765259210558,32.23910928074312,false, 86246,0
195744, -110.95711747608925,32.239020678294104,false, 51548,0
195753, -110.95749691506221,32.2388807439566,false, 59951,0
195758, -110.95774167634319,32.239021396752435,false, 72481,0
195769, -110.91852578348055,32.238636171060456,false, 48642,0
195789, -110.95816779948844,32.23901848739298,false, 62048,0
195792, -110.91856194424383,32.23846075819291,false, 113457,0
195793, -110.91880835506825,32.23859150684761,false, 67426,0
195800, -110.91900079029351,32.238589885491216,false, 103581,0
195808, -110.91921244282716,32.238588946380986,false, 125598,0
195813, -110.9588408281421,32.23887433600471,false, 93867,0
195815, -110.95898405824371,32.238870158577186,false, 20000,0
195816, -110.91940675760237,32.238588062111795,false, 80718,0
195817, -110.95921812761583,32.23901340530423,false, 145519,0
195821, -110.9196061198009,32.23858761680397,false, 163203,0
195827, -110.9197991189874,32.238585160139614,false, 156000,0
195834, -110.92008431697094,32.23860139678163,false, 146604,1
195836, -110.92494121039843,32.238720732536926,false, 77245,0
195839, -110.96039561806947,32.23886700714869,false, 99878,0
195841, -110.96070046093867,32.2390074078453,false, 124553,0
195842, -110.94368868441141,32.23884790668192,false, 187044,1
195844, -110.96019391745217,32.238867330244375,false, 63160,0
195845, -110.95988177517742,32.23900409024089,false, 60004,0
195847, -110.9206726749923,32.23866887510125,false, 22435,0
195848, -110.92534015114819,32.238393112384955,false, 104686,0
195849, -110.92572976156202,32.2383944721979,false, 122230,0
195851, -110.92095895421012,32.238568518018056,false, 73582,0
195853, -110.92115121807488,32.238569629006825,false, 92752,0
195854, -110.92135295497623,32.23857058477089,false, 88473,0
195857, -110.92154383037226,32.23856726646084,false, 33758,0
195858, -110.96142941113196,32.23899891147304,false, 125255,0
195861, -110.93787957079559,32.23877338482308,true, 363873,0
195863, -110.92174009138122,32.238568061300256,false, 20000,0
195869, -110.92197725630311,32.23856774311271,false, 30519,0
195870, -110.96174708674576,32.23885541803974,false, 114577,0
195871, -110.96193966034018,32.23885312943488,false, 99581,0
195873, -110.96209151308575,32.23885508589173,false, 61115,0
195874, -110.96225485218119,32.23885532734495,false, 52985,0
195875, -110.96242357732594,32.2388560542637,false, 90362,0
195877, -110.92224193158238,32.23847150279242,false, 52088,0
195879, -110.9222706142521,32.23863906548796,false, 103774,0
195892, -110.9628663900236,32.23898712446508,false, 83091,0
195896, -110.95145318215812,32.2388412892701,false, 107362,0
195901, -110.9516448919905,32.23883996917514,false, 152559,0
195902, -110.96312196312682,32.238860542577385,false, 53310,0
195911, -110.96348596645706,32.238844611068444,false, 80667,0
195914, -110.96364419787523,32.23884544465859,false, 98388,0
195918, -110.96379392518509,32.23884306132963,false, 34776,0
195920, -110.96394503665364,32.238843964594196,false, 87815,0
195935, -110.9650234590513,32.23884098404061,false, 20000,0
195936, -110.96517800822026,32.23884158513926,false, 20000,0
195938, -110.96541107152584,32.238946165772674,false, 61785,0
195941, -110.96434220211668,32.238838720427594,false, 49609,0
195943, -110.9644851482557,32.23883705681532,false, 116458,0
195945, -110.96464838618259,32.238837054708256,false, 128656,0
195949, -110.96481580556342,32.2388377482207,false, 134873,0
195956, -110.96596004303606,32.23894441484788,false, 121789,0
195957, -110.96327078872208,32.2388316333066,false, 32821,0
195961, -110.96619042635649,32.23883433111867,false, 113803,0
195967, -110.96635117611368,32.238833367603696,false, 87136,0
195976, -110.96655958986292,32.23883134633269,false, 78143,0
195979, -110.96671396126317,32.23883110788491,false, 53963,0
195982, -110.96694750851356,32.238937714772455,false, 48650,0
195991, -110.96756909559491,32.23896991487625,false, 92243,0
195996, -110.96788379615779,32.238826234223616,false, 62674,0
195998, -110.95704016411979,32.23888313718399,false, 94609,0
196000, -110.957284771243,32.238815740441936,false, 94938,0
196002, -110.95272325808267,32.238811823703585,false, 78828,0
196006, -110.95765281846074,32.23881405256295,false, 52506,0
196008, -110.95781671648473,32.2388142049902,false, 94467,0
196013, -110.96808895494645,32.23882243774897,false, 112268,0
196017, -110.95816822946537,32.2388921676413,false, 110953,0
196021, -110.92272965896366,32.238508140638054,false, 76485,0
196026, -110.92296849076043,32.238508980271035,false, 135993,0
196032, -110.92320322861778,32.23850720796964,false, 24179,0
196035, -110.92344605292577,32.23850626404787,false, 120293,0
196038, -110.9690422753284,32.23881583315255,false, 32590,0
196039, -110.9692944048594,32.23884307924689,false, 66511,0
196044, -110.92369085514575,32.23850568087594,false, 70797,0
196046, -110.95921935372915,32.23887507169302,false, 130651,0
196048, -110.9239327063443,32.23850400977571,false, 99926,0
196054, -110.92417362289176,32.23850281616401,false, 100772,0
196056, -110.97968556413949,32.23903885845366,false, 152127,0
196059, -110.924415532888,32.238501956888264,false, 127857,0
196068, -110.95979770472925,32.238868763751924,false, 54315,0
196072, -110.96003222521261,32.238796491028175,false, 55456,0
196081, -110.96085130593777,32.23879412318916,false, 63690,0
196083, -110.96069959060722,32.23879310240423,false, 91262,0
196084, -110.96054870999747,32.23879376781345,false, 86544,0
196095, -110.96142938674117,32.238861383296445,false, 69213,0
196103, -110.96985729574612,32.238798529400746,false, 34601,0
196106, -110.97006090643296,32.23879772323751,false, 74878,0
196118, -110.92494232634252,32.238475746675846,false, 116167,0
196148, -110.9627883052517,32.23877861318111,false, 43117,0
196154, -110.96295445145321,32.23877760965237,false, 81366,0
196167, -110.96941813684998,32.238783769505645,false, 59603,0
196176, -110.92072010654157,32.23841399507426,false, 111544,0
196198, -110.96756995287963,32.23883198358424,false, 41784,0
196199, -110.95817026743312,32.23875220773682,false, 74293,0
196204, -110.95703929793068,32.23874472358827,false, 110006,0
196205, -110.9796855301992,32.2389289041052,false, 30332,0
196251, -110.95922042160007,32.238733560453454,false, 59874,0
196259, -110.95979792842897,32.23873172042346,false, 86557,0
196262, -110.96540909840415,32.23873497288608,false, 109978,0
196264, -110.9659600329989,32.238733941075466,false, 57297,0
196271, -110.96686401608258,32.23872836630367,false, 56685,0
196272, -110.96142942817876,32.23871933791359,false, 87562,0
196273, -110.96702347501568,32.23872672483259,false, 99438,0
196305, -110.97899021880377,32.238831795598465,false, 48055,0
196312, -110.92008403584508,32.2383551192982,false, 93052,0
196330, -110.92737632321531,32.23822108998374,false, 68094,0
196332, -110.92756876636017,32.238223432490436,false, 22596,0
196334, -110.92775713680241,32.23822294733559,false, 122551,0
196336, -110.92795153250002,32.23822255743533,false, 164056,0
196337, -110.92835644049453,32.23822271252746,false, 20000,0
196339, -110.92857020383474,32.238221874691526,true, 392709,0
196340, -110.97968552640563,32.23879147528074,false, 80670,0
196341, -110.9188337929795,32.23821376046987,false, 81072,0
196343, -110.92877582747312,32.23822208412909,false, 20000,0
196347, -110.92898837560395,32.238222250167624,false, 44660,0
196348, -110.91902936849644,32.238213249536194,false, 41118,0
196350, -110.92918039704205,32.23824411034291,false, 79797,0
196353, -110.9192176274808,32.23821167267908,false, 104795,0
196355, -110.92940690790394,32.238333291557346,false, 117882,0
196356, -110.91941203693823,32.238210632376976,false, 109985,0
196357, -110.92994715374199,32.23829016356127,true, 390189,0
196358, -110.91960761843885,32.238210133793515,false, 133475,0
196361, -110.91979800987367,32.23820741198892,false, 123379,0
196367, -110.93025157905913,32.23821607262573,false, 20000,0
196375, -110.94310014918103,32.238389742999956,true, 341427,0
196376, -110.9304743586494,32.23821470600247,false, 220394,0
196377, -110.94292139393484,32.238387910195335,true, 290744,0
196379, -110.94271977588785,32.23838607552715,false, 90357,0
196381, -110.96757139630857,32.23868883927033,false, 20000,0
196385, -110.9306757034497,32.238243018086635,true, 264839,0
196394, -110.93090594713934,32.2382953879503,true, 389206,0
196395, -110.91844039615022,32.238201578444,false, 138759,0
196397, -110.94231294947905,32.23842524036707,false, 76805,0
196398, -110.94206965308457,32.23829444430939,false, 20000,0
196399, -110.93134725964133,32.23821146366837,true, 373577,0
196401, -110.91863370285401,32.23819814496169,false, 60126,0
196402, -110.94186628414158,32.238290801578145,true, 241004,0
196404, -110.94169960592912,32.23828590068394,false, 20000,0
196405, -110.94153975192822,32.238285169116054,false, 201304,0
196406, -110.94136922297365,32.23832492907791,false, 26311,0
196408, -110.94121926322968,32.23835413276161,false, 51597,0
196409, -110.93160040241496,32.23820883237779,true, 232479,0
196410, -110.94089401965681,32.23834482353419,false, 130712,0
196411, -110.94073117511788,32.23834423242683,true, 264330,0
196412, -110.94054970241629,32.23827865063808,true, 252408,0
196413, -110.94034486709869,32.23827338240619,false, 44651,0
